reviewId,content,label
gp:AOqpTOGmtxWRrgwr7YVyY_Z2hqmN4i-4EzpaFgr5BISpIJL1KClsge8gfd8oR-Dnk-Uen2C3Ddm8PezLZGK_wQ,"In the calendar of Any.do, 1st of August is marked as bakr-Id, but 22nd August is not marked as Ganesha chaturthi! Is there a specific reason? or was it conveniently forgotten? Developer, please do respond. Because it depends on your response whether to buy it or not?",negative
gp:AOqpTOGVwDiYTqB41FMwO155uyWq-VCC5UOho9VZKw7bQKBS9hql3vcV373CNx4i_k3p5Nw5UrT1wBWHQBLDxg,Its a good app but the app keeps crashing when i allow this app to add to my calendar. After adding it to calendar then yhis app doesnt open. Keeps crashing,negative
gp:AOqpTOGpl96lT3KiBB6V2ZqcesRm7Xc6wcbKvHtYlpf9mAu-f8wRY-WTEUXP2CzD4sUuEhMe6y-BOKhnCoYk_w,"Saying free and simple is not telling people it is a 7 day free trial especially at Google play store and people only know it's a 7 day free trial after they download it. So why won't Google do anything about this app developers not mention their apps have a trial period, which results in people downloading apps for nothing. PS 95% of the app is free, until the trial period finishes.",negative
gp:AOqpTOFXbJGy8gYsM8t_77DiyuuwVuoffTPw7nhpnqesxai6GcCjsUTkf3fKgFbtcKnvyD-i1u7JK_L1lKSrXQ,"Scam premium that bypasses GooglePlay, On the mobile app you can only buy 1 year of premium while on the website a monthly payment is possible. People buy the monthly more often and the developer listed it on its personal website only to bypass google fee, thus i need to link my card on their site too",negative
gp:AOqpTOG_s5DxUI0ZMn_J0qc_X9sBWy0M0e0NFyJRl-aIj-4U99nn8W4OJcCjUU99E3cGK9rnxrL53x9mbmgzEA,"This new layout is just awful. Just ridiculously awful. I cannot in any way fathom how this got a thumbs up from anybody. Bye bye Any.do, I'm off to download something that wasn't designed by a nine year old.",negative
gp:AOqpTOFz62NVRgFuBjmXK2urQYmrb24XM-HlHOKWMz2Fi7tQ89yKFBmVh3yEZGXmXDMWGvRKMWoJVmt7LspxXA,You have to open an account with them. I won't be going there. Would be nice to be given the choice.,negative
gp:AOqpTOHFYMIFttwp3dU8fUk4EjjLPGNiSL3HYNKS21hpIiSuctcX7FaMzdyL62ViV6vlUPoq0SHMJL2qWWCwVA,"There is no option to delete the account. If i don't find this app useful, you guyz will keep my data? This is against the policies and norms",negative
gp:AOqpTOGN-nYRWwarmKBXXjW-Z-2dS0HDfZYCRg4SybHDTqyI0Hjv06AdfQzqKVLxGgNN30EMvXzrHaDfaV7Ayg,Efvig,negative
gp:AOqpTOEkW2GWu_mYkuAEJqj-RGmeBVd4FHaCpG0WyiLvwSqJF7KPImu6D3ffHUSHtaH74DyRWxMQve70jxtOSA,Sorry way to complicated. And why would you think I want my information out on your servers? Wanted to create a weekday event spent more time trying to figure out how to do that than it took to write in a diary.,negative
gp:AOqpTOFpyIfOSaWdl9KU91_egeIugh_a2BGO0LyQPS8YaRwfmciUD7skQzp6CCSDTc1cOQmHpjcpo59GLfXn_A,Super,negative
gp:AOqpTOH1ZorKk-tQkAaJ5rawp-UmTlMsdXju-Fy-s-vrOJm3eVFx31vXINfRvSvJEuZLBWy0B3kty_X45AgLqg,Worked great for a few years and then the past couple of months it eats anything added to the list! I can sit and watch things drop off before my very eyes!,negative
gp:AOqpTOEukubmrczdnsUDBZ8lZuz-5Gb8Qhg8x4uFXKLRI5QutA37cY4m1QJRDcx23NOR2NEMfjH5PWHYcZ1W-w,Way over priced for what it does. Not worth it!!,negative
gp:AOqpTOHqU_vsdulBYZ3DQqafvh-K9ntXrk15kArbYBlyCVZ5WEoiqy2jaYPQC7w7jYapMP5fW2n1tACTEzFgGQ,Delete application,negative
gp:AOqpTOFymFRFZXXJeAaX_CB-3hw3brkjUu2pPv38xstYtUvVd67rycZIBZ5hPcrEPSLoBOA13g-s_LB_kVFHgQ,Laggy responses to resolved items and errors in recurring reminders,negative
gp:AOqpTOEhv5e1ym9Sha6fUAbodcrydT3HSF7MxQn6xNbZFMaApb9BywZK1i5AZmlUbVtawiy9Ovsin-zIcIoiFA,Nice app,negative
gp:AOqpTOFR6UXpQ27Uyp9cQFdbKzlrq6pV29dJCJ24pqyEPpmG-CyIYtS0qQaZMdsBp8uivW7caZpwLVesVqxvdA,No new it's repeated app,negative
gp:AOqpTOHI-IAtXC9QNfqshJMxjgJWEKVCxx35DrwfhJ9AZL1j7NEVcdDF51GrIppcMQFkf4t7UfEGPR7anoPzxg,It stop working and I try to reinstall it but same problem,negative
gp:AOqpTOFS1zwLQuu0o90ZaZcxD3LRcm_hdQkJt93guYVdlMAV6_eo3JmLSdSTqmeRB5jOjd5WkZpUQE4BW4HXzQ,"Automatically shows the reminder Snackbar when I open other apps without me setting it up, what kind of violation is this??? Stop bugging your users unsolicitedly. Uninstalled",negative
gp:AOqpTOHNHm4OfbjkxEXXa51JwZEHAaDlvfSgN0OU256pfT7428KsbH9tjw7KKDqj-1BmR17grIB-V4ek0tcsJw,"I love this app, but I do have one major gripe - I want an option to buy premium once (even at a higher price) and not as a monthly or yearly subscription. Edit - very unhappy with developer response to pricing. I want to buy premium for this great product they made, but it's NOT a service. This isn't Netflix. You're going to turn potential buyers away with this pricing model",negative
gp:AOqpTOGkyWMk22f3UjONun-L1wPry7XkXJ6UoggJj174R_ZzvmwiESva3dOpOXftg3dG4Ef1L0C_Ku4W63Vkvw,Atleast make a few features available .. if the customer donot like the app at initial stage than how would he/she ever think about going premium,negative
gp:AOqpTOG__AF89iRkzrsWUeXoxTHOPIRvpnZXij9YtK7QdlaHcZRkn_AaFx5uJbR-_ELa2rKBvicOHOfH4F6pIw,"Requires a sign up for features I have no interest in using, but can't opt out of.",negative
gp:AOqpTOEDjGRjxsh4z-YhkxdaAqA6cdZ9UevJVTt2Zg-WJYeQgMQAZJgJgmHkR08uLzcMegw9gGxmzB0jvlL-uw,Did not sign up. App not even on my phone. This payment deduction will be reported and I request you refund my money immediately.,negative
lg:AOqpTOFv_nWHSaUSJhydm1KJohQS9QWcB7WXRNc0IzOQxNg2zwrkvvb2px14GQFJsJ0xldRYpsQ138PGB1KOPA,Autofill on Android 10 does not work,negative
gp:AOqpTOGBdFuZDGCinjEc7vIukMHqBWY11wOkwg0Y_nreTveQ_ph4c0eW6asMuFolixhuf6qPHZ1bkM3ENMsS9A,"Had charged twice but still not getting premium version access,",negative
gp:AOqpTOHPYwdyCy_ggX88HHNjRDfwf4Ko1PgaTFlqsfoVygguTgGqQDcfMhDmMHRUC-_gdEmvdx-Ak60li8sucw,Have have to make an account in order to use this app. There is no way around it.,negative
gp:AOqpTOFTNCZLtlnjPjUYAq9ysq6wd4rXuQz8b0vfPpkp2pdqh5FOckDluKGmZNC88wAg42hIN0EO_bSTIXDO6A,"Creating an account is supposed to ALLOW you, not FORCE you. Uninstalled without trying it",negative
gp:AOqpTOGTyzvHkig5Gwg7u_OonTg5WXYlCrrDmJRJLwChNdWxROzZtcHgKRaq2XHkFHiHRrqcn7oCUTdOgx_22A,Stop Adding Groceries Items Like an Ad,negative
gp:AOqpTOGqt35TBJ5XnVYVshH7rlShA6wSoiL-2c8CSgeNpfGs1ztUO1pBNu_4SeZhUlv2TWacwokYPQ5UF70ceg,Bakwas app,negative
gp:AOqpTOHR0zJQSgtts-w3PCpLfYQQwWrv7CFUPiL0EYwg4m05YJo_7hKtuz2TIP3WDcwidxhaWpvPUOEU3gQ2tA,"I don't get task notifications anymore!!! This app has become useless. I have uninstalled and reinstalled, turned on / allowed notifications in the settings yet nothing.",negative
gp:AOqpTOHnvL9A5ccc1KBbvhULHiX2wfkC8q4iWqgv_G5ygNS3prMhCjV6koHxPNHWf1Ac4ZVCT1eDT7Z-UBQhPA,Good improvements but still don't have nag or presisitent reminders. I missing a lot reminders accidentally,negative
gp:AOqpTOH3d9JZnm0mv7cpHZ5abevGc_JsXGHdpiyDEBrxDEpp0GljdakywrcrI5SLyBWy0RLwm3-ugrDIWPfA_w,"Useless, ring bells only one time, and not a good reminder",negative
gp:AOqpTOEqjkdy3-UDym0SAOm2P7Nu6PTnVmLyS1XjwBMBLu7vHZVjEBj2r-hHeHFkS5rOn0E0UD3wIh8hFgyriA,Having to pay to set a recurring task is ridiculous and essentially makes the app useless to anyone who doesn't want to pay so this essentially is not a free app.,negative
gp:AOqpTOFhMRW5i_iNIspu5LWh25K9y73hwUx2sqg8iW2eV55PeOxgXz-mp_ZP1igwWFN664N4of53kuepuF6DTQ,There is some issue in payment.,negative
gp:AOqpTOEVe4AUcqzczufxZ1srR6oLsN-xvwoF4HWY3C_oga1_2yHeJefvYKMwMvCGOGUGWm1XumFfNy9xiEGDWA,Too complicated. I need a plan to plan tasks.,negative
gp:AOqpTOGvk0q5VVstIf1j_kmOw7p-uDhvySiv77zo6mi4uhpvVNZTor0H9XnKT7xTpKGFSQeRcL6vSf9b8mvU_Q,Everything it expects you to pay,negative
gp:AOqpTOFS2OQx9O54irOaSLMq8yjXW28jwuptuSRr0B5oClvkgVKoLrCAQlwJFKC7KVAlGlF4CaOYipks2OSLsw,"This app is useless unless you make the monthly payment, in that case does exist other app free and only with the essential",negative
gp:AOqpTOGEyEAdWuKhw7MjfKfcXxF22922Mkq5Fav5naPAvNYigbWZCWWoJlZNyCM-wjVTPLTqBZj8CbAFq07-yQ,Too many features locked behind premium.,negative
gp:AOqpTOGEf27WVfbS_YuYBZNdgi2ZsZ0UICG1eNbJdK4gtJ3sN-djKk2v9FWOrp_8rE_syZmh6oDmKg-LkOxbJQ,Worst app,negative
gp:AOqpTOHx-h1BBiolVj4_yo7tC5u0dpSOrjCgQxq_K0_UN_u6-flNFBho1zSQnBZ2zAUoO5a-n70S8DDnNijK6Q,"I have the same recurring tasks to do every day. I need a to-do-list reminder to buzz me when it's time. The problem with this app, is that those reminder times somehow start drifting every day, giving me different times the next day! That is an annoying fail! Screw it, I'm going elsewhere. if I find a better app, I'll let you guys know. UPDATE : Suggestion did not work, and I found an app, that does not drift. I have moved on.",negative
gp:AOqpTOElISilniODwd6UBrqFngzTtDHLF-G0VLpR2_y1sV7IzvZ1DseLe4E2ZNiuQzrUc0To12jF9rMqIY0Fvg,"OMG the UI is awful, seriously you have popup for premium every 2 seconds, there's no intuitive way see a normal calendar, you have to create an account even if you don't want to, the app is beautiful but show screen where it's impossible to understand what you have to do. It's a calendar, show a f... calendar.",negative
gp:AOqpTOHVx30iEmmkO17URIJlh-OcRnuEtpI3bsTyXUO4K3qrf-1e0liiNAzRPLarS59nu55sO3kkpkDsj6pGSw,Not good,negative
gp:AOqpTOEujjLj56XVqumAkipImEqIAU3qTIuQjENPaOKw6pLkwzyb3GERvPeldV6GdYZjjmPFP5xzKfcAWt-7Dg,"Trash. Yes, it has some nice nifty features but it lacks in complete necessities to actually plan your day. You can make a task, perfectly include subtasks and then add a nice color to the task. But no yellow, because that's already the fixed color of the 'priority label'. Reminders are great, except you can only have one. If I want to have a reminder on Wednesday 10AM and a reminder on Friday 6PM, I'd need a different app. Because this app only allows you to set 1 reminder. Frustrating. 0/10",negative
gp:AOqpTOGIOVCPBFMbujwhHQIQvkj1LysEblyRDp2Xa6FbLFztKBKOEz36pfBPJ1s3npjkBpeCsvd3p5uC4C997g,"Is it necessary to sign up account? While making a new account it's shows error ""oops try again later""",negative
gp:AOqpTOEkZ75JR5CzVhxoxWa0XVmPanw_pEl1srcJ7yvkZdkPV4XNyXxE4R2fnG82e6qeXd7mhDYsfPYz5hh08A,I've been using the app for a while and since last week it has been acting weird. I don't receive reminders anymore and it's completely a waste of time to set reminders! Not very reliable right now,negative
gp:AOqpTOFQUpXKvMNR1jRWVAWTMJG7Y329tUxN1O62vlBEuga8kfDg2IihqFTYoiMY8sjRsrAw1WWuCJRFzJMuuQ,"While it's nice program, I can justify paying for it in perpetuity. That's just insane.",negative
gp:AOqpTOG-tuvxRBSsc4ilfVxHoL0mZR9HSW49sM0YXZRJhIzTjix1UelsNeMNeRE0wSkygsrjR36JXU1-sg5C8g,Have to pay for recurrent daily task.. which is the main purpose of that app.,negative
gp:AOqpTOHpf9K8LU37XUWUDBZaha5oBmkZfXzGHL4swlGZxJDAz8lbQbFK1QkqiJiyfYUad47lftOEDbeCN6Ni7A,"List sharing sharing is not working. UX is straight from iOS app, terrible",negative
gp:AOqpTOEMmUviQrZpY7Tltb3K_Ldp63aphWGq0PBslQp4dUHwWY-v9vo5lAJcuoaXspMMsT98TYKYwGDMOs5UGw,"Worst app I have ever used, it doesn't do anything.",negative
gp:AOqpTOHZBmg6wpG_xgM8nLBElG8GynYKAvbcfwOyoK3Zdlbgv4KeVL1zE_fJDaivnR9SNm-pYb47dcW3LwJC9w,Raben nat s7,negative
gp:AOqpTOF2nGE_-44wuG9_HZ7VVZmFzYi94WulSHlmlufN1h4UV5SlW4Fl5HjJRUlFzxIG9IG-gVS7ABZHoW3Ykw,First thing that happened upon opening is asking for payment. Good job.,negative
gp:AOqpTOFvFOgqG10O2oWslfPKRrPsel03Nb7--S018NH5MF5YgasH49JwNsxuk_oqdmHzCCbK-OZCNM-LTNeqZw,"I do not have much to say in regards to the app itself. It seems to function fine, but it was not the calendar app that I needed. The reason I am giving it 1 star is because I canceled my subscription and account within the seven day free trial and still got charged the yearly rate. The problem has been reported to the company. I will keep this review updated with any action from Any.Do. UPDATE: The gist of the problem is this. Any.do makes it very difficult to find out how to cancel the sub.",negative
gp:AOqpTOEtpLcODD_NZOBqR1N7DBbaLdw3Gyz3v3xZAp19HgHc4QKSUlOZSrGzvZP6Kqdyp3Gzea5ClRMAAR97LA,"Unable to register with an email. Clicking""continue with email"" will just take you to a login page. Complete waste of time. I searched them first three pages of Google for a solution and found nothing. Found no solution on their help section. I don't want to register with Facebook or Google. If you include a feature, make sure it actually works.",negative
gp:AOqpTOGZhh75np0NMmC73LOuFvPhDqBwQsKr67YRz4kY7pijf32-EVF60Bg-UvatfzV9Ac3XFVEKa_uv_reydA,"My backup is gone, very important data deleted",negative
gp:AOqpTOGG5EdQ69VnyUoJ2bJ4jB_hWqNeLh9nZ-ULOVzV-ZWN0kzqlWbjoL3bbAm6T1NX-uCodpxo5BXUO5MuKA,"Any.Forget... Had an instance of daily repeating event, that I have marked as complete today and somehow it did skip the next day and only proceeded to the day after. Kind of ""daily event with some days skipped"". So useless to me as can't be trusted for notifying about daily routine tasks. P.S. don't tell me I don't know how to setup a recurring event!!",negative
gp:AOqpTOFP7H5aFBDA-Bd_w7e2A-19zZffNJbbH1OL-CYTpS_AhPFjabdnQ3JduZX5wHjA8097YAaNUHcRGl-KcQ,"It works okay, But I did not consent to subscribing at $28/year subscription. I thought I purchased it until I saw that it was renewed for an additional $28. It's definitely not worth that price. Very angry and ripped off. I got charged twice for something that I thought I bought outright. I will never buy anything from them. Ever",negative
gp:AOqpTOGltuZ6kbrt98DWzYeDKY6tVbzSguvS9ZW3pg2KmAfR0FjlVPnmLL7H4LyvFpDXqBN2dryCy5L5jUzhbg,Very slow app it took me 10 min just to start the app....,negative
gp:AOqpTOGMcJ_6EB3ZVTXbXxmTRwhU65iyDGoSDCKk5SJzWp0vByeA3m0w1Ov--z-loOM5_heXqO_aeg1xIgSkEQ,"Updates made that are not fully tested. They need to add option to revert back to the olddd verison. that was simple to use, but most importantly it worked.",negative
gp:AOqpTOEpxnNVoVtrGnltiF_9_8cR6kSByy00vgKJ-Jsgs9QC5Z9aZna81E0bHcjr5aYamZSk3mwk2mk1URpWTg,Anydo,negative
gp:AOqpTOF1YR5fmGWeSRw4r4KzRuStiVnrTHhjbXmiPVGY5f1FZ3Gq1q76QwkPsZGEeBZczZFjsPyMeCGkgyXNmg,"App loding ke baad peese maang raha hai, pahle bataaye , data kyo kharaab karwaya",negative
gp:AOqpTOEF7Dt1m_v8AlD_EcsuXBiLKDZJxNANOVM8ohAOcjfS9A7W-1f5jIr7FA2PtnMTBR2e1mhX8WeG_9qTjQ,"Ruined the app by trying to get too fancy. My wife has also become frustrated with it. She has had it since it started and now struggles with it. You should be able to add a task then go straight to set time/day. But instead, you have all the other short cuts there that really aren't.",negative
gp:AOqpTOHuXUR_KwsM09L_oqLw03NNS33YGIxle53ZCJcmixAWI55ywWP_wHyO43KQHw5ET1SCi_AIrc8boowd9A,I could not have any expirions about this app,negative
gp:AOqpTOGfTIqKLHA3POIw_BwCBZfSTEaanm-kuvqRY-uLntWevjVt6kIaM0_NIzJ32S3cJEX74bluTROxcmRceQ,Terrible App. Don't waste your money.,negative
gp:AOqpTOEP56n1siFGvNIku3Yx0mJFGSnV2RE15j63fHF2N4CjkwH7QlAesjfjfqv0dwfsa-LDL4-pnwzjt1HjDQ,I couldn't use it,negative
gp:AOqpTOEBLKwuqdtHSgWfKtQZYrRPik3a2qyuDF-jqmrvKKypjp9tTOK_p3Ug1YFP_A6xiAzet1PAPU_b0bpXOg,Looks like a pretty good app but it doesn't sync with Alexa. Which is the main reason I installed it. Shouldn't be this difficult.,negative
gp:AOqpTOHez3aprgB9oaHaQsCl8FTi5aXbI6whSDNccZAjcS77iXELX9RhAGCYzdnfSWVbkrMlVNeoxNKrPiG4Qw,"Forces you to sign up and use credentials, uninstalled.",negative
gp:AOqpTOF2tSSZAeBvydeWYYmPkhJ50vBpbx34iBlpK4hMZi6qiWxY3zRnWngf_8DBdytlyA0a8Pd8uIlM6vkKxg,Hf,negative
gp:AOqpTOFpIVs_kRHtuXlO55bVyFFH99K_oRRGK2jisdSKKLrX4oi-eyLMqRFQTry0-XhKN5wessPXdZgWgfPHNg,Most useless app ever used! Very difficult to save anything or find anything! Put some tasks didn't get any reminders so didn't do it! Erasing this nonsense Can't even save this review,negative
gp:AOqpTOEbIfrkBGCIghndTCDq1pGIUpligMP2rk9g2Y6lJTguMdWt9StGE5ReeP7bbWkA0hID7AXGy1Q4MHM_Kw,Its a great app but I dont receive any events notification although I have allowed the notification to come through from this app. I really don't understand why because I have set everything correctly.,negative
gp:AOqpTOEJGqlC-ERt92lxgMKIsfl7URaQOFl_sYEgKRqnayN_jGeIFO1OHwrOdOYO0UayVljQNUJn3XmlDZpgWA,Virender.kumar,negative
gp:AOqpTOECW8_nPId4RrE-GVEWwekM2X8Z_P2mpTgicn8JjlxEmVA0RHBBuvlLq7AJhtF54t86VH-qiGz2F0phZA,Useless,negative
gp:AOqpTOGIVeiigWxTAiWLrrXBPrMu4_tfrAQTQHftzcEOO8cZSVlCpqgCEozLNfY068PllxYmgvzaLw1lePxVcg,Price is high,negative
gp:AOqpTOFWlGEoehro55U6o_46q26F98AMiWj_MLs7b8h-M5VQ6WvGOvT77HnKUMkIeQ6Iv-PvvFq-SLKIAXm62g,"Under subtitle *security* ""However, please note that we cannot guarantee that the information will not be exposed as a result of unauthorized penetration to our servers"" Sorry no thanks.i just downloaded but after reading privacy policy i prefer going thru â€¢Google official â€¢one & app like calendar required lot of access ,&i personally don't wanna bleach my data like this..btw the tq for placing the info it to let us know :)",negative
gp:AOqpTOFJT8mGwVV8ExW_jkHnG3IU7t6T6dCRi7olMVkT9czf3bVYTzw6LCSmy0gQmzCdJhVu5qVqQfAbJOilLA,Bad app,negative
gp:AOqpTOHt1yIWNk9FZEYMKQacTfGc3CrQduGNMrtWeULzdM283GNBS1tvCtzHL1JH4AV-9-_22sVNhguFZTA23Q,Tried doing all the settings as per ur guidence.. but app is not supporting popups in lock screen.. everytime I have to unlock my screen to check the event..,negative
gp:AOqpTOEkVi7b_M5rZuI51UMWdsQ482kqbVCmCf0aC8x7el9MkB2-dV8QDG-JqZ213ZQ2_4lelWbD5-bK3dI23w,"This is an overengineered list keeping app that I hate. I kept it for years in spite of that because I was in the ecosystem, but today it locked me out of my grocery list so good riddance. No i don't need it to take thirty seconds to boot up my grocery list so that your algorithm can tell me how to most productively plan my day by sorting my grocery list in order of the order I entered each item. I do not need an any.do minute.",negative
gp:AOqpTOHCAPvjQQqcferseh0D-xU0-8CggXcwAsc6-rnc7_fVj6bdacX5H-Z1RtA-HgRR49iTCUftfWun9ufk_Q,KimHong,negative
gp:AOqpTOHsdXEIUwBuOzXS4QIdISPLlADY12Z6QROJ5rDvfy6NbnAhD1EV8AFgVu26cZ5kcmpS5ILxWknxitoCzA,I hate this app ðŸ˜¡ðŸ˜¤ðŸ˜¤ as soon as I downloaded it my phone was hanging ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜¡ðŸ˜ ðŸ˜¡ ðŸ˜ ,negative
gp:AOqpTOGVlFENw2c_TTet8Vpvbe7p9kzV2HtQidP17nzZ3dXp4aikKxMJGXwCqVeqb1rAD7LGOh5jPy5KjkmXNw,"Monthly fee for Dark mode, really? I could accept a one time payment for such a feature but not monthly.",negative
gp:AOqpTOEMxz5i5sqw58Yx1ehknyLrI3p57F0eYYb3nUFaZeJEgW0AEArnELKOCRYt9G7LpHMPQq2HGdnLSSQIpg,"No Grocery widget, Ridiculous... The task widget is confusing, I just want to be able to add stuff simply on the fly.",negative
gp:AOqpTOHjUMRMb2JsvqX1KGZ5soIbOXBa9QnuQwcP9e7rS8yjPI8NR3-XdmCoI-CkgCp8_OTnQ3CjC9HcDoQmaQ,This app has Malware.,negative
gp:AOqpTOFZmLUVhANuL9ATyfuniDcfFZztpejlET7wnl2cDUtOyeuUX8nsy60YQdfxc_aR0TFQyu2eBoPgXOPaFQ,"Not happy, app just asked me to 'sign in' and now has deleted all my previous reminders. I had reminders set up for throughout the rest of this year and now I don't know what they were. You've put me off using your app now, what's the point if it's not reliable!!!",negative
gp:AOqpTOG-0l7ReG3MUKihsu8KtnmA4IhnGPn8xo6cHC9g3uW0lJTR3UywV3ZWNJl0TYQGv6wuoLfY_cfJtUDrZg,Not Making an Account!,negative
gp:AOqpTOFddNJuP9q7s8DuAlM9aYYncAzV0_3RLOBRtQahOyogLNtNeeuUQGxvM_behYxyhjSap2aH6KW5VSX82w,"I was a customer of Any.Do for a while and on March 2020 i clearly asked them NOT to renew my subscription as i found a different company to provide me task manger services - Todoist. More than that - i even consult with Any.Do technical support team how to transfer my database to Todoist and over the phone, i ALSO remind them to cancel it. I received the cancellation notice and I DID NOT ask them to renew/continue any of Any.Do services. More than that - i also have the Invoice from the company i moved my services, Todoist, for the same period of time that Any.Do charged me for. After i tried to contact Any.Do they refused to refund me. Therefore, i let you and everybody to know that I WILL NOT USE ANY OF ANY.DO services anymore and recommend everyone that read this post DO NOT USE ANY.DO SERVICES or you taking a big risk that something like that will happen to you as well.",negative
gp:AOqpTOFI9kMoNbYugrSj8xxN0lM_HSjbpb2h2bZiLSaoUKyjZc3MEeMVXeNiZlPzolw9zl2IHDAa1cV7qwgVAQ,"EVERY service I attempted to connect (Gmail, Gtasks, google calendar,) timed out during setup (oops error). Been 2 days and still no reply from support. Device is Samsung S9 with Android 10.",negative
gp:AOqpTOF9YA3-_fyJH6gNMaZfBA2q15M5hmi3rZZQCTrLW67pan__JG0ZEgprBM4gxo5rwvRoAJF24jE1H9OozA,"This app used to be great when paired with Alexa. Every once in awhile the sync would break but disabling the app and relinking the account would fix the issue. This has not been the case for the past several months. Any.do it is no longer syncing with Alexa and based on the reviews of the Alexa app it is affecting a lot of people, has been ongoing for weeks, and there doesn't appear to be a fix coming. Going to give anylist a try to see if it works with Alexa.",negative
gp:AOqpTOG91LC2wkigsE2J1ziIo1K6Pn8uUvu8j2eIfVwc4j_D1DrcFh0eRUT2x3a1HFMFU2eVAVaUt5oSca03jg,I dont know..why people appreciate this app..not user friendly...,negative
gp:AOqpTOEC74VCtn4d4w7iaRY42sO6dtraOFF6oq3iRsSYuRHgy7BUCH0s9xKg3EpxGBF8iKv6m0WdKFtPnG6flw,Time setting is so dumb. Fix it,negative
gp:AOqpTOEJZM_GCj_gPvBpZCYzxpWuj3fyy0TDh0_6bQyz5jD4i5uNbp5Iz0bSQfLy7y-8yAR1VIg-SeQpKiKQUg,SWEETY SWEETY Kumari,negative
